id,created,createdBy,updated,updatedBy,clientId,_importId,actionBy,moduleName,functionName,extra,questionId,answer,score
1277,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",247,"Yes",1
1278,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",247,"No",0
1279,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",248,"Yes",1
1280,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",248,"No",0
1281,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",249,"Yes",1
1282,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",249,"No",0
1283,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",250,"Yes",1
1284,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",250,"No",0
1285,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",251,"Yes",1
1286,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",251,"No",0
1287,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",252,"Yes",1
1288,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",252,"No",0
1289,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",253,"Yes",1
1290,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",253,"No",0
1291,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",254,"Yes",1
1292,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",254,"No",0
1293,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",255,"Yes",1
1294,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",255,"No",0
1295,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",256,"Yes",1
1296,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",256,"No",0
1297,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",257,"Yes",1
1298,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",257,"No",0
1299,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",258,"Yes",1
1300,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",258,"No",0
1301,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",259,"Yes",1
1302,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",259,"No",0
1303,"2024-06-13T01:55:14.000Z",3779,"2024-06-13T01:55:14.000Z",3779,-1,102,"addon","exim","importData","{}",260,"Yes",1
1304,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",260,"No",0
1305,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",261,"Yes",1
1306,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",261,"No",0
1307,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",262,"Yes",1
1308,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",262,"No",0
1309,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",263,"Yes",1
1310,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",263,"No",0
1311,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",264,"Yes",1
1312,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",264,"No",0
1313,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",265,"Yes",1
1314,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",265,"No",0
1315,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",266,"Yes",1
1316,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",266,"No",0
1317,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",267,"Yes",1
1318,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",267,"No",0
1319,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",268,"Yes",1
1320,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",268,"No",0
1321,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",269,"Yes",1
1322,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",269,"No",0
1323,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",270,"Yes",1
1324,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",270,"No",0
1325,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",271,"Yes",1
1326,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",271,"No",0
1327,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",272,"Yes",1
1328,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",272,"No",0
1329,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",273,"Yes",1
1330,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",273,"No",0
1331,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",274,"Yes",1
1332,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",274,"No",0
1333,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",275,"Yes",1
1334,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",275,"No",0
1335,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",276,"Yes",1
1336,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",276,"No",0
1337,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",277,"Yes",1
1338,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",277,"No",0
1339,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",278,"Yes",1
1340,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",278,"No",0
1341,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",279,"Yes",1
1342,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",279,"No",0
1343,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",280,"Yes",1
1344,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",280,"No",0
1345,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",281,"Yes",1
1346,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",281,"No",0
1347,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",282,"Yes",1
1348,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",282,"No",0
1349,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",283,"Yes",1
1350,"2024-06-13T01:55:15.000Z",3779,"2024-06-13T01:55:15.000Z",3779,-1,102,"addon","exim","importData","{}",283,"No",0
1351,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",284,"Little to no alignment with organisational strategy. Initiatives selected based on immediate needs or pet-projects rather than strategic objectives.",1
1352,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",284,"Loose alignment to strategic priorities, however alignment is not consistently applied or is applied retrospectively. Funding may be linked to strategic importance of projects, but not done uniformly.",2
1353,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",284,"Initiatives are selected and prioritised based on their alignment with organisational strategy. Budget allocation is clearly connected and structured towards strategic goals.",3
1354,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",284,"Strong alignment with organisational strategy and portfolio decisions are guided by strategic outcomes. Initiative business cases link initiatives clearly to outcomes and funding allocated based on initiative impact and contribution to strategic outcomes with regular reviews of funding distribution.",4
1355,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",284,"Full alignment with organisational strategy, with all initiatives directly contributing to the achievement of strategic objectives. Budget allocation is dynamic and highly responsive, and linked to decision-gates (often allocated as POC or pilot before initiatives unlock the next tranche of funding after review).",5
1356,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",285,"Portfolio planning is unstructured and reactive. Decisions made on a case-by-case basis with pet projects and no formal procedures. Often managed through spreadsheets or inconsistent initiative artefacts.",1
1357,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",285,"Some planning processes are established but without strong buy-in from business units and areas. Pet projects still proceed without formal procedures and initiative artefacts manual and often created retrospectively.",2
1358,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",285,"Portfolio planning processes and ceremonies defined across the organisation with formal governance and manual documentation. Often done once a year.",3
1359,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",285,"Portfolio planning managed well with robust governance, regular reviews and tracking of performance metrics to inform decision-making. Completed at least every 6 months.",4
1360,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",285,"Portfolio planning is agile and adaptive to change, run regularly fed by performance metrics and data to inform decision-makin. Dynamic and adaptive governance structure that can respond quickly to organisational needs.",5
1361,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",286,"Dependencies are not understood across multiple programmes or projects and each use different processes.",1
1362,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",286,"High level dependencies are understood, but not proactively managed.",2
1363,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",286,"A baseline set of processes around planning and dependency management are defined, documented, implemented and tracked.",3
1364,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",286,"Sophisticated planning and dependency managementtechniques are utilised to manage initiatives at a portfolio level.",4
1365,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",286,"Planning and dependency management practices have been refined to a level of external best-practice and a cycle of continuous improvement is in place.",5
1366,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",287,"Little recognition that risks need to be managed. Risk escalation often done late and focused on timeline and monetary delays.",1
1367,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",287,"Essential risk and issue management tools and processes in place, but still often flagged late and top-down approach to risk identification.",2
1368,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",287,"Standardised and monitored risk and issue management and procedures in place and enforced, RAID items raised early before impact felt. Mitigation plans developed with a common, centrally managed process.",3
1369,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",287,"Established risk management culture, with consistent application of practice. RAID items raised early and escalated appropriately. Senior leaders own and oversee risk management across the portfolio.",4
1370,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",287,"Risk & Issue practices refined to a level of external best-practice and a cycle of continuous improvement in place. Proactive and well tracked. Advanced risk management with predictive analytics and real-time monitoring.",5
1371,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",288,"There is little or no organisational investment control or visibility. Little or no organisaitonal investment control.",1
1372,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",288,"There are limited structures to oversee investment decisions at a programme or project level. Full budget is allocated at the start of an initiative and only loosly tracked.",2
1373,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",288,"There are established processes for financial management and business case preparation. Programme costs are well managed.",3
1374,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",288,"The organisation has robust financial control of its full portfolio. There is proactive, evidence-based management of the portfolio funds and costs. Spend is monitored centrally and finances are released at stage gates.",4
1375,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",288,"Financial control of the portfolio is an integral part of the organisation. Spend is monitored centrally and finances are released at stage-gates.",5
1376,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",289,"There is some recognition that initiatives enable the achievement of benefits, but there are not defined and there is no benefits realisation process.",1
1377,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",289,"There is an awareness of the importance of benefits management, but this is inconsistent and unmonitored.",2
1378,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",289,"There is a centrally managed framework for defining and tracking the realisation of portfolio-level benefits, but this is often not continued after an initiative ends.",3
1379,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",289,"The benefits realisation and management process is well established, measureable and is integrated in to wider portfolio management processes.",4
1380,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",289,"Benefits realisation is integral to the development of portfolio strategy decision-making. A cycle of continuous improvement is in place.",5
1381,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",290,"Ad hoc project and programme resource acquisition and assignment.",1
1382,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",290,"Increased awareness around identification of resources for initiatives, but likely based around key individuals and not in line with strategic decisions.",2
1383,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",290,"Resource needs are evaluated, enabling the organisation to target and increase development and hiring of resources to meet needs. Project and programme resource management guidance provided with central view of resources and skillsets.",3
1384,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",290,"Effective capacity and capability strategies and processes in place for obtaining, allocating and adjusting resource levels",4
1385,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",290,"Portfolio management drives planning, development and allocation of resources to achieve strategic objectives. Collaboration with HR and business units to determine resource utilisation, performance and planning.",5
1386,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",291,"Ad Hoc Reporting - highly manual and often inappropriate use of data.",1
1387,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",291,"Essential reporting using standardised templates. Possible inappropriate use of data and unfiltered escalation.",2
1388,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",291,"Standardised and enforced project and programme reporting and procedures.",3
1389,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",291,"All initiatives integrated in to defined protfolio level reporting.",4
1390,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",291,"Reporting dashboards and metrics refined to a level of external best practice and used to support portfolio decision making, and a cycle of continuous improvement is in place.",5
1391,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",292,"Inconsistent attempts to align individual initiatives to organisational objectives and ad hoc oversight of initiatives.",1
1392,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",292,"Little overall leadship and direction of the portfolio. Initiatives may be initiated without full regard to the organisational objectives.",2
1393,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",292,"Centrally defined controls applied consistently with decision-making structures linked to organisational governance.",3
1394,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",292,"All initiatives integrated into a governed portfolio, aligned to strategic objectives. The portfolio contains information to support decision making. Governance is well respected and attended.",4
1395,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",292,"The portfolio is managed to ensure it remains aligned, but set up to be Agile and adapt to business change and differing priorities. Dynamic and adaptive governance structure that can respond quickly to organisational needs. Roles and responsibilities and decision-making authorities and forums are clear and well respected.",5
1396,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",293,"Change process are informal and unstructured - often managed on a case-by-case basis without formal documentation and approval. They are reactive, addressing issues as they arrive.",1
1397,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",293,"Process are established but not standardised, documentation is minimal and approval processes are in place but are not enforced or tailored to specific scenarios.",2
1398,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",293,"Change control processes are defined and standardised across the organisation with documentation. There is a formal change board or equivalent to approve and manage change.",3
1399,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",293,"Change control processes are well managed and measured with metrics. Documentation is consistent and there is robust governance. This is closely managed alongside the RAID process, with continuous monitoring and proactive mitigation and change plans.",4
1400,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",293,"Change control processes are continuously improved based on feedback, and the organisation is agile and adapable to change depending on portfolio, programme and project context with adaptive governance/change control processes. Documentation and requests are automated and risk management includes predictive analytics.",5
1401,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",294,"Stakeholder engagement and commuication is rare and unstructured, not used as an element of the delivery toolkit.",1
1402,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",294,"The portfolio is communicated to stakeholders, but linked to individual initiatives rather than a structured and holistic approach.",2
1403,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",294,"There is a centrally managed and consistent approach to stakeholder engagement and communication.",3
1404,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",294,"Stakeholders are engaged effectively and quantitative information is used to underpin assessment of effectiveness. Techniques are used to analyse and engage the portfolio stakeholder environment.",4
1405,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",294,"Communications are being optimised from extensive knowledge of the stakeholder environment. A cycle of continuous improvement is in place.",5
1406,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",295,"Little to no change management plans or practices.",1
1407,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",295,"Some elements of change management being applied in isolated projects/programmes. Used inconsistently.",2
1408,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",295,"Change approach being applied in multiple projects/programmes and examples of best-practices are evident.",3
1409,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",295,"Oganisation-wide standards and methods are broadly deployed for managing and leading change. Shared approach.",4
1410,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",295,"Change management is evident in all levels of the organiation, and continuous improvement is in place with 360 feedback and sustained adoption of change initiatives.",5
1411,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",296,"Little to no documented process or standards.",1
1412,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",296,"Pockets of disciplien but based on individuals experience and assets. No consistent organisation-wide approach.",2
1413,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",296,"Project/programme processes are centrally defined, documented and understood, as are roles and responsibilities for delivery. These may not be tailored to the organisation.",3
1414,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",296,"Project/programme/portfolio processes exist and have established metrics against which success of the organisation can be measured. Tailoring to the organisation and buy-in from all stakeholders gained.",4
1415,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",296,"Project/programme/portfolio all have well defined controls and behaviours enabling successful delivery of objectives. A cycle of continuous improvement and co-creation is in place.",5
1416,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",297,"Ad hoc use of several tools and no single source of truth.",1
1417,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",297,"Reporting procedures and tools in place but highly manual and inconsistent across initiatives.",2
1418,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",297,"Baseline knowledge management procedures and defined strategy (naming conventions, artefacts) in place. Initiatives often create artefacts from scratch.",3
1419,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",297,"Single knowledge management tool with procedures widely adopted and followed. Lessons learnt and artefacts shared across the portfolio.",4
1420,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",297,"Knowledge management tool and procedures analysed for effeciencies or advanced tooling for automation.",5
1421,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",298,"Ad hoc project/programme health checks and reviews. High probability of failure of follow-up actions due to lack of audit trail and accountability.",1
1422,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",298,"Basic project/programme health-checks established and preliminary guidance in place.",2
1423,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",298,"Project/programme auditing across all initiatives.",3
1424,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",298,"Project and programme assurance established with tracking tools.",4
1425,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",298,"Project and programme audits conducted and anlysed to improve auditing efficiency. Assurance activities fed back in to continuous improvement activity.",5
1426,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",299,"No formal mentoring/coaching in place and training is ad hoc from individual requests.",1
1427,"2024-06-24T08:37:30.000Z",3931,"2024-06-24T08:37:30.000Z",3931,-1,104,"addon","exim","importData","{}",299,"Project management mentoring available and a defined list of skills/capabilities per project team role identified.",2
